%   T[K]              h[J/kg]           rho[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]        Q[-]
   66.00   2.809109902613e+04   7.886907308158e+02   4.874238214860e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   67.00   2.984679271527e+04   7.886907308158e+02   5.138252303451e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   68.00   3.160248640440e+04   7.886907308158e+02   5.398355072212e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   69.00   3.335818009353e+04   7.886907308158e+02   5.654660720261e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   70.00   3.511387378267e+04   7.886907308158e+02   5.907278517258e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   71.00   3.686956747180e+04   7.886907308158e+02   6.156313083093e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   72.00   3.862526116093e+04   7.886907308158e+02   6.401864648007e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   73.00   4.038095485007e+04   7.886907308158e+02   6.644029294784e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   74.00   4.213664853920e+04   7.886907308158e+02   6.882899184462e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   75.00   4.389234222834e+04   7.886907308158e+02   7.118562766896e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   76.00   4.564803591747e+04   7.886907308158e+02   7.351104977377e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   77.00   4.740372960660e+04   7.886907308158e+02   7.580607420401e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   78.00   4.915942329574e+04   7.886907308158e+02   7.807148541579e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   79.00   5.091511698487e+04   7.886907308158e+02   8.030803788603e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   80.00   5.267081067400e+04   7.886907308158e+02   8.251645762079e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   81.00   5.442650436314e+04   7.886907308158e+02   8.469744357002e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   82.00   5.618219805227e+04   7.886907308158e+02   8.685166895546e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   83.00   5.793789174140e+04   7.886907308158e+02   8.897978251805e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   84.00   5.969358543054e+04   7.886907308158e+02   9.108240969066e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   85.00   6.144927911967e+04   7.886907308158e+02   9.316015370147e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   86.00   6.320497280880e+04   7.886907308158e+02   9.521359661274e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   87.00   6.496066649794e+04   7.886907308158e+02   9.724330029960e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   88.00   6.671636018707e+04   7.886907308158e+02   9.924980737289e+02   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   89.00   6.847205387620e+04   7.886907308158e+02   1.012336420499e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   90.00   7.022774756534e+04   7.886907308158e+02   1.031953109763e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   91.00   7.198344125447e+04   7.886907308158e+02   1.051353040030e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   92.00   7.373913494360e+04   7.886907308158e+02   1.070540949200e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   93.00   7.549482863274e+04   7.886907308158e+02   1.089521421515e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   94.00   7.725052232187e+04   7.886907308158e+02   1.108298894126e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   95.00   7.900621601100e+04   7.886907308158e+02   1.126877663324e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   96.00   8.076190970014e+04   7.886907308158e+02   1.145261890435e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   97.00   8.251760338927e+04   7.886907308158e+02   1.163455607421e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   98.00   8.427329707840e+04   7.886907308158e+02   1.181462722181e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
   99.00   8.602899076754e+04   7.886907308158e+02   1.199287023594e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  100.00   8.778468445667e+04   7.886907308158e+02   1.216932186298e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  101.00   8.954037814580e+04   7.886907308158e+02   1.234401775245e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  102.00   9.129607183494e+04   7.886907308158e+02   1.251699250015e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  103.00   9.305176552407e+04   7.886907308158e+02   1.268827968933e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  104.00   9.480745921320e+04   7.886907308158e+02   1.285791192983e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  105.00   9.656315290234e+04   7.886907308158e+02   1.302592089530e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  106.00   9.831884659147e+04   7.886907308158e+02   1.319233735872e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  107.00   1.000745402806e+05   7.886907308158e+02   1.335719122624e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  108.00   1.018302339697e+05   7.886907308158e+02   1.352051156942e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  109.00   1.035859276589e+05   7.886907308158e+02   1.368232665598e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  110.00   1.053416213480e+05   7.886907308158e+02   1.384266397918e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  111.00   1.070973150371e+05   7.886907308158e+02   1.400155028589e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  112.00   1.088530087263e+05   7.886907308158e+02   1.415901160330e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  113.00   1.106087024154e+05   7.886907308158e+02   1.431507326456e+03   1.755693689133e+03   2.111904540191e-01   3.956527061950e-03   3.289187300541e+01   -1.000000
  114.00   1.123628908295e+05   7.876776389224e+02   1.446962730986e+03   1.752683139101e+03   2.098340986094e-01   3.808420549694e-03   3.181062815001e+01   -1.000000
  115.00   1.141141638552e+05   7.866678079448e+02   1.462257691909e+03   1.749862912238e+03   2.084967099154e-01   3.668436313960e-03   3.078830670426e+01   -1.000000
  116.00   1.158627084270e+05   7.856611638950e+02   1.477396605951e+03   1.747226231441e+03   2.071779167738e-01   3.536001959376e-03   2.982072353106e+01   -1.000000
  117.00   1.176087048582e+05   7.846576345129e+02   1.492383699780e+03   1.744766630842e+03   2.058773576892e-01   3.410593534282e-03   2.890405169743e+01   -1.000000
  118.00   1.193523271437e+05   7.836571492071e+02   1.507223038380e+03   1.742477940205e+03   2.045946804960e-01   3.291730798797e-03   2.803478706334e+01   -1.000000
  119.00   1.210937432489e+05   7.826596389976e+02   1.521918532939e+03   1.740354270138e+03   2.033295420331e-01   3.178973012543e-03   2.720971680610e+01   -1.000000
  120.00   1.228331153830e+05   7.816650364615e+02   1.536473948287e+03   1.738389998056e+03   2.020816078347e-01   3.071915178882e-03   2.642589139638e+01   -1.000000
  121.00   1.245706002594e+05   7.806732756805e+02   1.550892909917e+03   1.736579754856e+03   2.008505518325e-01   2.970184690986e-03   2.568059960747e+01   -1.000000
  122.00   1.263063493430e+05   7.796842921903e+02   1.565178910605e+03   1.734918412277e+03   1.996360560717e-01   2.873438332231e-03   2.497134619480e+01   -1.000000
  123.00   1.280405090846e+05   7.786980229327e+02   1.579335316659e+03   1.733401070903e+03   1.984378104384e-01   2.781359589554e-03   2.429583193066e+01   -1.000000
  124.00   1.297732211444e+05   7.777144062088e+02   1.593365373823e+03   1.732023048775e+03   1.972555123989e-01   2.693656243737e-03   2.365193571978e+01   -1.000000
  125.00   1.315046226041e+05   7.767333816347e+02   1.607272212857e+03   1.730779870582e+03   1.960888667488e-01   2.610058205094e-03   2.303769855639e+01   -1.000000
  126.00   1.332348461681e+05   7.757548900985e+02   1.621058854801e+03   1.729667257401e+03   1.949375853736e-01   2.530315566964e-03   2.245130911354e+01   -1.000000
  127.00   1.349640203553e+05   7.747788737190e+02   1.634728215965e+03   1.728681116966e+03   1.938013870185e-01   2.454196852809e-03   2.189109078133e+01   -1.000000
  128.00   1.366922696810e+05   7.738052758060e+02   1.648283112637e+03   1.727817534420e+03   1.926799970670e-01   2.381487435622e-03   2.135548999328e+01   -1.000000
  129.00   1.384197148299e+05   7.728340408223e+02   1.661726265547e+03   1.727072763547e+03   1.915731473293e-01   2.311988110904e-03   2.084306569920e+01   -1.000000
  130.00   1.401464728209e+05   7.718651143470e+02   1.675060304088e+03   1.726443218449e+03   1.904805758386e-01   2.245513806688e-03   2.035247986007e+01   -1.000000
  131.00   1.418726571630e+05   7.708984430398e+02   1.688287770310e+03   1.725925465641e+03   1.894020266556e-01   2.181892416004e-03   1.988248885488e+01   -1.000000
  132.00   1.435983780041e+05   7.699339746072e+02   1.701411122714e+03   1.725516216560e+03   1.883372496803e-01   2.120963738868e-03   1.943193570239e+01   -1.000000
  133.00   1.453237422726e+05   7.689716577698e+02   1.714432739835e+03   1.725212320444e+03   1.872860004719e-01   2.062578522360e-03   1.899974301173e+01   -1.000000
  134.00   1.470488538116e+05   7.680114422301e+02   1.727354923648e+03   1.725010757587e+03   1.862480400745e-01   2.006597588657e-03   1.858490658585e+01   -1.000000
  135.00   1.487738135069e+05   7.670532786426e+02   1.740179902795e+03   1.724908632929e+03   1.852231348510e-01   1.952891042012e-03   1.818648961020e+01   -1.000000
  136.00   1.504987194083e+05   7.660971185839e+02   1.752909835647e+03   1.724903169979e+03   1.842110563215e-01   1.901337546692e-03   1.780361736684e+01   -1.000000
  137.00   1.522236668458e+05   7.651429145246e+02   1.765546813211e+03   1.724991705050e+03   1.832115810094e-01   1.851823668766e-03   1.743547242067e+01   -1.000000
  138.00   1.539487485393e+05   7.641906198020e+02   1.778092861890e+03   1.725171681791e+03   1.822244902925e-01   1.804243275412e-03   1.708129023056e+01   -1.000000
  139.00   1.556740547031e+05   7.632401885931e+02   1.790549946106e+03   1.725440645994e+03   1.812495702594e-01   1.758496986103e-03   1.674035514311e+01   -1.000000
  140.00   1.573996731465e+05   7.622915758896e+02   1.802919970789e+03   1.725796240674e+03   1.802866115720e-01   1.714491670663e-03   1.641199673175e+01   -1.000000
  141.00   1.591256893675e+05   7.613447374732e+02   1.815204783751e+03   1.726236201403e+03   1.793354093322e-01   1.672139989686e-03   1.609558644753e+01   -1.000000
  142.00   1.608521866442e+05   7.603996298911e+02   1.827406177932e+03   1.726758351876e+03   1.783957629540e-01   1.631359973315e-03   1.579053455190e+01   -1.000000
  143.00   1.625792461200e+05   7.594562104340e+02   1.839525893551e+03   1.727360599720e+03   1.774674760399e-01   1.592074634799e-03   1.549628730476e+01   -1.000000
  144.00   1.643069468861e+05   7.585144371128e+02   1.851565620145e+03   1.728040932507e+03   1.765503562621e-01   1.554211615616e-03   1.521232438395e+01   -1.000000
  145.00   1.660353660593e+05   7.575742686379e+02   1.863526998506e+03   1.728797413978e+03   1.756442152475e-01   1.517702859265e-03   1.493815651479e+01   -1.000000
  146.00   1.677645788565e+05   7.566356643975e+02   1.875411622542e+03   1.729628180465e+03   1.747488684671e-01   1.482484311163e-03   1.467332329060e+01   -1.000000
  147.00   1.694946586655e+05   7.556985844382e+02   1.887221041033e+03   1.730531437493e+03   1.738641351288e-01   1.448495642296e-03   1.441739116701e+01   -1.000000
  148.00   1.712256771125e+05   7.547629894450e+02   1.898956759318e+03   1.731505456563e+03   1.729898380747e-01   1.415679994553e-03   1.416995161448e+01   -1.000000
  149.00   1.729577041269e+05   7.538288407225e+02   1.910620240896e+03   1.732548572099e+03   1.721258036815e-01   1.383983745831e-03   1.393061941534e+01   -1.000000
  150.00   1.746908080022e+05   7.528961001767e+02   1.922212908959e+03   1.733659178553e+03   1.712718617640e-01   1.353356293220e-03   1.369903109261e+01   -1.000000
  151.00   1.764250554553e+05   7.519647302970e+02   1.933736147850e+03   1.734835727663e+03   1.704278454825e-01   1.323749852723e-03   1.347484345935e+01   -1.000000
  152.00   1.781605116821e+05   7.510346941391e+02   1.945191304462e+03   1.736076725852e+03   1.695935912532e-01   1.295119274102e-03   1.325773227841e+01   -1.000000
  153.00   1.798972404109e+05   7.501059553085e+02   1.956579689569e+03   1.737380731757e+03   1.687689386612e-01   1.267421869604e-03   1.304739102305e+01   -1.000000
  154.00   1.816353039537e+05   7.491784779439e+02   1.967902579099e+03   1.738746353899e+03   1.679537303770e-01   1.240617255395e-03   1.284352973024e+01   -1.000000
  155.00   1.833747632549e+05   7.482522267019e+02   1.979161215352e+03   1.740172248456e+03   1.671478120753e-01   1.214667204669e-03   1.264587393895e+01   -1.000000
  156.00   1.851156779377e+05   7.473271667417e+02   1.990356808168e+03   1.741657117169e+03   1.663510323566e-01   1.189535511478e-03   1.245416370636e+01   -1.000000
  157.00   1.868581063489e+05   7.464032637101e+02   2.001490536035e+03   1.743199705342e+03   1.655632426720e-01   1.165187864412e-03   1.226815269580e+01   -1.000000
  158.00   1.886021056016e+05   7.454804837272e+02   2.012563547163e+03   1.744798799955e+03   1.647842972490e-01   1.141591729338e-03   1.208760733055e+01   -1.000000
  159.00   1.903477316155e+05   7.445587933726e+02   2.023576960500e+03   1.746453227870e+03   1.640140530214e-01   1.118716240477e-03   1.191230600830e+01   -1.000000
  160.00   1.920950391565e+05   7.436381596719e+02   2.034531866713e+03   1.748161854133e+03   1.632523695602e-01   1.096532099163e-03   1.174203837134e+01   -1.000000
  161.00   1.938440818737e+05   7.427185500831e+02   2.045429329126e+03   1.749923580354e+03   1.624991090072e-01   1.075011479663e-03   1.157660462821e+01   -1.000000
  162.00   1.955949123355e+05   7.417999324843e+02   2.056270384617e+03   1.751737343186e+03   1.617541360108e-01   1.054127941530e-03   1.141581492266e+01   -1.000000
  163.00   1.973475820635e+05   7.408822751610e+02   2.067056044482e+03   1.753602112865e+03   1.610173176635e-01   1.033856347964e-03   1.125948874627e+01   -1.000000
  164.00   1.991021415659e+05   7.399655467939e+02   2.077787295261e+03   1.755516891838e+03   1.602885234419e-01   1.014172789716e-03   1.110745439136e+01   -1.000000
  165.00   2.008586403685e+05   7.390497164473e+02   2.088465099532e+03   1.757480713454e+03   1.595676251476e-01   9.950545141323e-04   1.095954844101e+01   -1.000000
  166.00   2.026171270456e+05   7.381347535574e+02   2.099090396674e+03   1.759492640719e+03   1.588544968512e-01   9.764798589173e-04   1.081561529344e+01   -1.000000
  167.00   2.043776492486e+05   7.372206279215e+02   2.109664103599e+03   1.761551765125e+03   1.581490148368e-01   9.584281902840e-04   1.067550671803e+01   -1.000000
  168.00   2.061402537339e+05   7.363073096866e+02   2.120187115452e+03   1.763657205525e+03   1.574510575491e-01   9.408798451492e-04   1.053908144068e+01   -1.000000
  169.00   2.079049863902e+05   7.353947693392e+02   2.130660306290e+03   1.765808107072e+03   1.567605055418e-01   9.238160770776e-04   1.040620475616e+01   -1.000000
  170.00   2.096718922638e+05   7.344829776948e+02   2.141084529733e+03   1.768003640211e+03   1.560772414270e-01   9.072190056959e-04   1.027674816568e+01   -1.000000
  171.00   2.114410155838e+05   7.335719058876e+02   2.151460619587e+03   1.770242999718e+03   1.554011498273e-01   8.910715693259e-04   1.015058903747e+01   -1.000000
  172.00   2.132123997855e+05   7.326615253611e+02   2.161789390442e+03   1.772525403787e+03   1.547321173282e-01   8.753574805994e-04   1.002761028899e+01   -1.000000
  173.00   2.149860875340e+05   7.317518078582e+02   2.172071638260e+03   1.774850093166e+03   1.540700324326e-01   8.600611848434e-04   9.907700089017e+00   -1.000000
  174.00   2.167621207458e+05   7.308427254118e+02   2.182308140921e+03   1.777216330330e+03   1.534147855163e-01   8.451678210374e-04   9.790751578227e+00   -1.000000
  175.00   2.185405406103e+05   7.299342503357e+02   2.192499658769e+03   1.779623398697e+03   1.527662687847e-01   8.306631851603e-04   9.676662606918e+00   -1.000000
  176.00   2.203213876106e+05   7.290263552159e+02   2.202646935124e+03   1.782070601883e+03   1.521243762315e-01   8.165336957619e-04   9.565335488702e+00   -1.000000
  177.00   2.221047015430e+05   7.281190129014e+02   2.212750696781e+03   1.784557262987e+03   1.514890035975e-01   8.027663616037e-04   9.456676769015e+00   -1.000000
  178.00   2.238905215364e+05   7.272121964959e+02   2.222811654491e+03   1.787082723920e+03   1.508600483314e-01   7.893487512276e-04   9.350597007420e+00   -1.000000
  179.00   2.256788860708e+05   7.263058793497e+02   2.232830503422e+03   1.789646344755e+03   1.502374095514e-01   7.762689643225e-04   9.247010572765e+00   -1.000000
  180.00   2.274698329947e+05   7.254000350509e+02   2.242807923611e+03   1.792247503116e+03   1.496209880080e-01   7.635156047676e-04   9.145835450312e+00   -1.000000
  181.00   2.292633995431e+05   7.244946374179e+02   2.252744580389e+03   1.794885593590e+03   1.490106860479e-01   7.510777552412e-04   9.046993060048e+00   -1.000000
  182.00   2.310596223535e+05   7.235896604915e+02   2.262641124799e+03   1.797560027168e+03   1.484064075782e-01   7.389449532929e-04   8.950408085422e+00   -1.000000
  183.00   2.328585374824e+05   7.226850785271e+02   2.272498193999e+03   1.800270230714e+03   1.478080580332e-01   7.271071687828e-04   8.856008311837e+00   -1.000000
  184.00   2.346601804210e+05   7.217808659870e+02   2.282316411647e+03   1.803015646453e+03   1.472155443401e-01   7.155547826009e-04   8.763724474255e+00   -1.000000
  185.00   2.364645861099e+05   7.208769975335e+02   2.292096388281e+03   1.805795731488e+03   1.466287748874e-01   7.042785665845e-04   8.673490113340e+00   -1.000000
  186.00   2.382717889544e+05   7.199734480213e+02   2.301838721675e+03   1.808609957332e+03   1.460476594930e-01   6.932696645576e-04   8.585241439592e+00   -1.000000
  187.00   2.400818228378e+05   7.190701924904e+02   2.311543997189e+03   1.811457809466e+03   1.454721093740e-01   6.825195744236e-04   8.498917204980e+00   -1.000000
  188.00   2.418947211359e+05   7.181672061595e+02   2.321212788112e+03   1.814338786915e+03   1.449020371163e-01   6.720201312444e-04   8.414458581603e+00   -1.000000
  189.00   2.437105167303e+05   7.172644644186e+02   2.330845655987e+03   1.817252401841e+03   1.443373566461e-01   6.617634912461e-04   8.331809046951e+00   -1.000000
  190.00   2.455292420208e+05   7.163619428226e+02   2.340443150924e+03   1.820198179152e+03   1.437779832019e-01   6.517421166945e-04   8.250914275368e+00   -1.000000
  191.00   2.473509289385e+05   7.154596170850e+02   2.350005811909e+03   1.823175656134e+03   1.432238333061e-01   6.419487615890e-04   8.171722035346e+00   -1.000000
  192.00   2.491756089576e+05   7.145574630705e+02   2.359534167100e+03   1.826184382092e+03   1.426748247395e-01   6.323764581237e-04   8.094182092299e+00   -1.000000
  193.00   2.510033131076e+05   7.136554567898e+02   2.369028734113e+03   1.829223918007e+03   1.421308765141e-01   6.230185038720e-04   8.018246116497e+00   -1.000000
  194.00   2.528340719847e+05   7.127535743920e+02   2.378490020300e+03   1.832293836210e+03   1.415919088487e-01   6.138684496512e-04   7.943867595865e+00   -1.000000
  195.00   2.546679157629e+05   7.118517921597e+02   2.387918523015e+03   1.835393720066e+03   1.410578431435e-01   6.049200880266e-04   7.871001753351e+00   -1.000000
  196.00   2.565048742047e+05   7.109500865018e+02   2.397314729879e+03   1.838523163675e+03   1.405286019564e-01   5.961674424190e-04   7.799605468616e+00   -1.000000
  197.00   2.583449766724e+05   7.100484339482e+02   2.406679119027e+03   1.841681771578e+03   1.400041089797e-01   5.876047567791e-04   7.729637203789e+00   -1.000000
  198.00   2.601882521374e+05   7.091468111436e+02   2.416012159356e+03   1.844869158482e+03   1.394842890167e-01   5.792264857978e-04   7.661056933058e+00   -1.000000
  199.00   2.620347291911e+05   7.082451948414e+02   2.425314310761e+03   1.848084948991e+03   1.389690679600e-01   5.710272856195e-04   7.593826075888e+00   -1.000000
  200.00   2.638844360543e+05   7.073435618984e+02   2.434586024361e+03   1.851328777349e+03   1.384583727695e-01   5.630020050325e-04   7.527907433645e+00   -1.000000
  201.00   2.657374005866e+05   7.064418892688e+02   2.443827742726e+03   1.854600287193e+03   1.379521314512e-01   5.551456771058e-04   7.463265129460e+00   -1.000000
  202.00   2.675936502958e+05   7.055401539986e+02   2.453039900092e+03   1.857899131317e+03   1.374502730369e-01   5.474535112507e-04   7.399864551132e+00   -1.000000
  203.00   2.694532123472e+05   7.046383332201e+02   2.462222922568e+03   1.861224971436e+03   1.369527275635e-01   5.399208856802e-04   7.337672296900e+00   -1.000000
  204.00   2.713161135719e+05   7.037364041460e+02   2.471377228340e+03   1.864577477978e+03   1.364594260542e-01   5.325433402458e-04   7.276656123963e+00   -1.000000
  205.00   2.731823804758e+05   7.028343440645e+02   2.480503227871e+03   1.867956329859e+03   1.359703004983e-01   5.253165696302e-04   7.216784899527e+00   -1.000000
  206.00   2.750520392479e+05   7.019321303336e+02   2.489601324085e+03   1.871361214289e+03   1.354852838336e-01   5.182364168748e-04   7.158028554324e+00   -1.000000
  207.00   2.769251157683e+05   7.010297403756e+02   2.498671912562e+03   1.874791826565e+03   1.350043099272e-01   5.112988672256e-04   7.100358038371e+00   -1.000000
  208.00   2.788016356166e+05   7.001271516719e+02   2.507715381710e+03   1.878247869891e+03   1.345273135585e-01   5.045000422780e-04   7.043745278960e+00   -1.000000
  209.00   2.806816240791e+05   6.992243417579e+02   2.516732112945e+03   1.881729055191e+03   1.340542304012e-01   4.978361944049e-04   6.988163140644e+00   -1.000000
  210.00   2.825651061572e+05   6.983212882174e+02   2.525722480859e+03   1.885235100931e+03   1.335849970070e-01   4.913037014527e-04   6.933585387193e+00   -1.000000
  211.00   2.844521065741e+05   6.974179686778e+02   2.534686853386e+03   1.888765732952e+03   1.331195507882e-01   4.848990616898e-04   6.879986645369e+00   -1.000000
  212.00   2.863426497827e+05   6.965143608044e+02   2.543625591961e+03   1.892320684306e+03   1.326578300024e-01   4.786188889952e-04   6.827342370433e+00   -1.000000
  213.00   2.882367599724e+05   6.956104422960e+02   2.552539051678e+03   1.895899695098e+03   1.321997737362e-01   4.724599082720e-04   6.775628813300e+00   -1.000000
  214.00   2.901344610762e+05   6.947061908788e+02   2.561427581438e+03   1.899502512331e+03   1.317453218898e-01   4.664189510764e-04   6.724822989232e+00   -1.000000
  215.00   2.920357767772e+05   6.938015843023e+02   2.570291524100e+03   1.903128889765e+03   1.312944151622e-01   4.604929514486e-04   6.674902648007e+00   -1.000000
  216.00   2.939407305160e+05   6.928966003336e+02   2.579131216623e+03   1.906778587770e+03   1.308469950363e-01   4.546789419350e-04   6.625846245467e+00   -1.000000
  217.00   2.958493454965e+05   6.919912167524e+02   2.587946990205e+03   1.910451373194e+03   1.304030037643e-01   4.489740497931e-04   6.577632916386e+00   -1.000000
  218.00   2.977616446927e+05   6.910854113461e+02   2.596739170417e+03   1.914147019228e+03   1.299623843542e-01   4.433754933672e-04   6.530242448576e+00   -1.000000
  219.00   2.996776508549e+05   6.901791619049e+02   2.605508077338e+03   1.917865305283e+03   1.295250805554e-01   4.378805786280e-04   6.483655258170e+00   -1.000000
