%   T[K]              h[J/kg]           rho[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]        Q[-]
   67.00   2.589889285714e+04   1.069960714286e+03   4.458604552575e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   68.00   2.742235714286e+04   1.069960714286e+03   4.684302965273e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   69.00   2.894582142857e+04   1.069960714286e+03   4.906706510633e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   70.00   3.046928571429e+04   1.069960714286e+03   5.125910004981e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   71.00   3.199275000000e+04   1.069960714286e+03   5.342004229905e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   72.00   3.351621428571e+04   1.069960714286e+03   5.555076157977e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   73.00   3.503967857143e+04   1.069960714286e+03   5.765209162903e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   74.00   3.656314285714e+04   1.069960714286e+03   5.972483215381e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   75.00   3.808660714286e+04   1.069960714286e+03   6.176975065812e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   76.00   3.961007142857e+04   1.069960714286e+03   6.378758414913e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   77.00   4.113353571429e+04   1.069960714286e+03   6.577904073177e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   78.00   4.265700000000e+04   1.069960714286e+03   6.774480110043e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   79.00   4.418046428571e+04   1.069960714286e+03   6.968551993574e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   80.00   4.570392857143e+04   1.069960714286e+03   7.160182721336e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   81.00   4.722739285714e+04   1.069960714286e+03   7.349432943164e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   82.00   4.875085714286e+04   1.069960714286e+03   7.536361076381e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   83.00   5.027432142857e+04   1.069960714286e+03   7.721023414043e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   84.00   5.179778571429e+04   1.069960714286e+03   7.903474226703e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   85.00   5.332125000000e+04   1.069960714286e+03   8.083765858149e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   86.00   5.484471428571e+04   1.069960714286e+03   8.261948815542e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   87.00   5.636817857143e+04   1.069960714286e+03   8.438071854353e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   88.00   5.789164285714e+04   1.069960714286e+03   8.612182058435e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   89.00   5.941510714286e+04   1.069960714286e+03   8.784324915578e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   90.00   6.093857142857e+04   1.069960714286e+03   8.954544388842e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   91.00   6.246203571429e+04   1.069960714286e+03   9.122882983949e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   92.00   6.398550000000e+04   1.069960714286e+03   9.289381812988e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   93.00   6.550896428571e+04   1.069960714286e+03   9.454080654687e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   94.00   6.703242857143e+04   1.069960714286e+03   9.617018011448e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   95.00   6.855589285714e+04   1.069960714286e+03   9.778231163376e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   96.00   7.007935714286e+04   1.069960714286e+03   9.937756219471e+02   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   97.00   7.160282142857e+04   1.069960714286e+03   1.009562816618e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   98.00   7.312628571429e+04   1.069960714286e+03   1.025188091343e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
   99.00   7.464975000000e+04   1.069960714286e+03   1.040654733838e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  100.00   7.617321428571e+04   1.069960714286e+03   1.055965932689e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  101.00   7.769667857143e+04   1.069960714286e+03   1.071124781303e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  102.00   7.922014285714e+04   1.069960714286e+03   1.086134281655e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  103.00   8.074360714286e+04   1.069960714286e+03   1.100997347857e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  104.00   8.226707142857e+04   1.069960714286e+03   1.115716809555e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  105.00   8.379053571429e+04   1.069960714286e+03   1.130295415160e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  106.00   8.531400000000e+04   1.069960714286e+03   1.144735834929e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  107.00   8.683746428571e+04   1.069960714286e+03   1.159040663903e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  108.00   8.836092857143e+04   1.069960714286e+03   1.173212424701e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  109.00   8.988439285714e+04   1.069960714286e+03   1.187253570191e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  110.00   9.140785714286e+04   1.069960714286e+03   1.201166486042e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  111.00   9.293132142857e+04   1.069960714286e+03   1.214953493153e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  112.00   9.445478571429e+04   1.069960714286e+03   1.228616849975e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  113.00   9.597825000000e+04   1.069960714286e+03   1.242158754737e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  114.00   9.750171428571e+04   1.069960714286e+03   1.255581347563e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  115.00   9.902517857143e+04   1.069960714286e+03   1.268886712504e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  116.00   1.005486428571e+05   1.069960714286e+03   1.282076879480e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  117.00   1.020721071429e+05   1.069960714286e+03   1.295153826138e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  118.00   1.035955714286e+05   1.069960714286e+03   1.308119479634e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  119.00   1.051190357143e+05   1.069960714286e+03   1.320975718332e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  120.00   1.066425000000e+05   1.069960714286e+03   1.333724373442e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  121.00   1.081659642857e+05   1.069960714286e+03   1.346367230585e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  122.00   1.096894285714e+05   1.069960714286e+03   1.358906031290e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  123.00   1.112128928571e+05   1.069960714286e+03   1.371342474439e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  124.00   1.127363571429e+05   1.069960714286e+03   1.383678217643e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  125.00   1.142598214286e+05   1.069960714286e+03   1.395914878573e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  126.00   1.157832857143e+05   1.069960714286e+03   1.408054036228e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  127.00   1.173067500000e+05   1.069960714286e+03   1.420097232162e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  128.00   1.188302142857e+05   1.069960714286e+03   1.432045971658e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  129.00   1.203536785714e+05   1.069960714286e+03   1.443901724854e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  130.00   1.218771428571e+05   1.069960714286e+03   1.455665927833e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  131.00   1.234006071429e+05   1.069960714286e+03   1.467339983662e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  132.00   1.249240714286e+05   1.069960714286e+03   1.478925263401e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  133.00   1.264475357143e+05   1.069960714286e+03   1.490423107067e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  134.00   1.279710000000e+05   1.069960714286e+03   1.501834824563e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  135.00   1.294944642857e+05   1.069960714286e+03   1.513161696576e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  136.00   1.310179285714e+05   1.069960714286e+03   1.524404975437e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  137.00   1.325413928571e+05   1.069960714286e+03   1.535565885955e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  138.00   1.340648571429e+05   1.069960714286e+03   1.546645626215e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  139.00   1.355883214286e+05   1.069960714286e+03   1.557645368350e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  140.00   1.371117857143e+05   1.069960714286e+03   1.568566259287e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  141.00   1.386352500000e+05   1.069960714286e+03   1.579409421463e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  142.00   1.401587142857e+05   1.069960714286e+03   1.590175953518e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  143.00   1.416821785714e+05   1.069960714286e+03   1.600866930961e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  144.00   1.432056428571e+05   1.069960714286e+03   1.611483406820e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  145.00   1.447291071429e+05   1.069960714286e+03   1.622026412257e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  146.00   1.462525714286e+05   1.069960714286e+03   1.632496957176e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  147.00   1.477760357143e+05   1.069960714286e+03   1.642896030799e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  148.00   1.492995000000e+05   1.069960714286e+03   1.653224602228e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  149.00   1.508229642857e+05   1.069960714286e+03   1.663483620987e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  150.00   1.523464285714e+05   1.069960714286e+03   1.673674017546e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  151.00   1.538698928571e+05   1.069960714286e+03   1.683796703830e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  152.00   1.553933571429e+05   1.069960714286e+03   1.693852573703e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  153.00   1.569168214286e+05   1.069960714286e+03   1.703842503445e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  154.00   1.584402857143e+05   1.069960714286e+03   1.713767352212e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  155.00   1.599637500000e+05   1.069960714286e+03   1.723627962476e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  156.00   1.614872142857e+05   1.069960714286e+03   1.733425160455e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  157.00   1.630106785714e+05   1.069960714286e+03   1.743159756530e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  158.00   1.645341428571e+05   1.069960714286e+03   1.752832545645e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  159.00   1.660576071429e+05   1.069960714286e+03   1.762444307700e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  160.00   1.675810714286e+05   1.069960714286e+03   1.771995807924e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  161.00   1.691045357143e+05   1.069960714286e+03   1.781487797243e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  162.00   1.706280000000e+05   1.069960714286e+03   1.790921012635e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  163.00   1.721514642857e+05   1.069960714286e+03   1.800296177470e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  164.00   1.736749285714e+05   1.069960714286e+03   1.809614001847e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  165.00   1.751983928571e+05   1.069960714286e+03   1.818875182915e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  166.00   1.767218571429e+05   1.069960714286e+03   1.828080405186e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  167.00   1.782453214286e+05   1.069960714286e+03   1.837230340835e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  168.00   1.797687857143e+05   1.069960714286e+03   1.846325650004e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  169.00   1.812922500000e+05   1.069960714286e+03   1.855366981076e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  170.00   1.828157142857e+05   1.069960714286e+03   1.864354970963e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  171.00   1.843391785714e+05   1.069960714286e+03   1.873290245366e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  172.00   1.858626428571e+05   1.069960714286e+03   1.882173419043e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  173.00   1.873861071429e+05   1.069960714286e+03   1.891005096062e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  174.00   1.889095714286e+05   1.069960714286e+03   1.899785870043e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  175.00   1.904330357143e+05   1.069960714286e+03   1.908516324402e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  176.00   1.919565000000e+05   1.069960714286e+03   1.917197032583e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  177.00   1.934799642857e+05   1.069960714286e+03   1.925828558281e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  178.00   1.950034285714e+05   1.069960714286e+03   1.934411455665e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  179.00   1.965268928571e+05   1.069960714286e+03   1.942946269591e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  180.00   1.980503571429e+05   1.069960714286e+03   1.951433535807e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  181.00   1.995738214286e+05   1.069960714286e+03   1.959873781157e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  182.00   2.010972857143e+05   1.069960714286e+03   1.968267523778e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  183.00   2.026207500000e+05   1.069960714286e+03   1.976615273289e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  184.00   2.041442142857e+05   1.069960714286e+03   1.984917530977e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  185.00   2.056676785714e+05   1.069960714286e+03   1.993174789978e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  186.00   2.071911428571e+05   1.069960714286e+03   2.001387535453e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  187.00   2.087146071429e+05   1.069960714286e+03   2.009556244760e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  188.00   2.102380714286e+05   1.069960714286e+03   2.017681387617e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  189.00   2.117615357143e+05   1.069960714286e+03   2.025763426268e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  190.00   2.132850000000e+05   1.069960714286e+03   2.033802815639e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  191.00   2.148084642857e+05   1.069960714286e+03   2.041800003490e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  192.00   2.163319285714e+05   1.069960714286e+03   2.049755430570e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  193.00   2.178553928571e+05   1.069960714286e+03   2.057669530755e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  194.00   2.193788571429e+05   1.069960714286e+03   2.065542731198e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  195.00   2.209023214286e+05   1.069960714286e+03   2.073375452461e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  196.00   2.224257857143e+05   1.069960714286e+03   2.081168108654e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  197.00   2.239492500000e+05   1.069960714286e+03   2.088921107564e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  198.00   2.254727142857e+05   1.069960714286e+03   2.096634850783e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  199.00   2.269961785714e+05   1.069960714286e+03   2.104309733834e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  200.00   2.285196428571e+05   1.069960714286e+03   2.111946146294e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  201.00   2.300431071429e+05   1.069960714286e+03   2.119544471908e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  202.00   2.315665714286e+05   1.069960714286e+03   2.127105088711e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  203.00   2.330900357143e+05   1.069960714286e+03   2.134628369134e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  204.00   2.346135000000e+05   1.069960714286e+03   2.142114680121e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  205.00   2.361369642857e+05   1.069960714286e+03   2.149564383229e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  206.00   2.376604285714e+05   1.069960714286e+03   2.156977834741e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  207.00   2.391838928571e+05   1.069960714286e+03   2.164355385762e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  208.00   2.407073571429e+05   1.069960714286e+03   2.171697382319e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  209.00   2.422308214286e+05   1.069960714286e+03   2.179004165464e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  210.00   2.437542857143e+05   1.069960714286e+03   2.186276071363e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  211.00   2.452777500000e+05   1.069960714286e+03   2.193513431390e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  212.00   2.468012142857e+05   1.069960714286e+03   2.200716572220e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  213.00   2.483246785714e+05   1.069960714286e+03   2.207885815918e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  214.00   2.498481428571e+05   1.069960714286e+03   2.215021480020e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  215.00   2.513716071429e+05   1.069960714286e+03   2.222123877622e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  216.00   2.528950714286e+05   1.069960714286e+03   2.229193317463e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  217.00   2.544185357143e+05   1.069960714286e+03   2.236230104002e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  218.00   2.559420000000e+05   1.069960714286e+03   2.243234537500e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
  219.00   2.574654642857e+05   1.069960714286e+03   2.250206914093e+03   1.523464285714e+03   1.368960714286e-01   5.278406571429e-03   5.874137813551e+01   -1.000000
