%   T[K]              h[J/kg]           rho[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]        Q[-]
   82.00   3.199071948800e+04   1.548432800000e+03   4.945423060938e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   83.00   3.299042947200e+04   1.548432800000e+03   5.066600028696e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   84.00   3.399013945600e+04   1.548432800000e+03   5.186325775282e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   85.00   3.498984944000e+04   1.548432800000e+03   5.304634649129e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   86.00   3.598955942400e+04   1.548432800000e+03   5.421559793456e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   87.00   3.698926940800e+04   1.548432800000e+03   5.537133202011e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   88.00   3.798897939200e+04   1.548432800000e+03   5.651385771611e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   89.00   3.898868937600e+04   1.548432800000e+03   5.764347351724e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   90.00   3.998839936000e+04   1.548432800000e+03   5.876046791277e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   91.00   4.098810934400e+04   1.548432800000e+03   5.986511982879e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   92.00   4.198781932800e+04   1.548432800000e+03   6.095769904628e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   93.00   4.298752931200e+04   1.548432800000e+03   6.203846659655e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   94.00   4.398723929600e+04   1.548432800000e+03   6.310767513559e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   95.00   4.498694928000e+04   1.548432800000e+03   6.416556929855e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   96.00   4.598665926400e+04   1.548432800000e+03   6.521238603572e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   97.00   4.698636924800e+04   1.548432800000e+03   6.624835493106e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   98.00   4.798607923200e+04   1.548432800000e+03   6.727369850439e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
   99.00   4.898578921600e+04   1.548432800000e+03   6.828863249830e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  100.00   4.998549920000e+04   1.548432800000e+03   6.929336615056e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  101.00   5.098520918400e+04   1.548432800000e+03   7.028810245305e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  102.00   5.198491916800e+04   1.548432800000e+03   7.127303839788e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  103.00   5.298462915200e+04   1.548432800000e+03   7.224836521154e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  104.00   5.398433913600e+04   1.548432800000e+03   7.321426857772e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  105.00   5.498404912000e+04   1.548432800000e+03   7.417092884949e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  106.00   5.598375910400e+04   1.548432800000e+03   7.511852125139e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  107.00   5.698346908800e+04   1.548432800000e+03   7.605721607204e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  108.00   5.798317907200e+04   1.548432800000e+03   7.698717884786e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  109.00   5.898288905600e+04   1.548432800000e+03   7.790857053818e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  110.00   5.998259904000e+04   1.548432800000e+03   7.882154769252e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  111.00   6.098230902400e+04   1.548432800000e+03   7.972626261016e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  112.00   6.198201900800e+04   1.548432800000e+03   8.062286349268e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  113.00   6.298172899200e+04   1.548432800000e+03   8.151149458956e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  114.00   6.398143897600e+04   1.548432800000e+03   8.239229633758e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  115.00   6.498114896000e+04   1.548432800000e+03   8.326540549391e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  116.00   6.598085894400e+04   1.548432800000e+03   8.413095526361e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  117.00   6.698056892800e+04   1.548432800000e+03   8.498907542155e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  118.00   6.798027891200e+04   1.548432800000e+03   8.583989242921e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  119.00   6.897998889600e+04   1.548432800000e+03   8.668352954651e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  120.00   6.997969888000e+04   1.548432800000e+03   8.752010693898e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  121.00   7.097940886400e+04   1.548432800000e+03   8.834974178047e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  122.00   7.197911884800e+04   1.548432800000e+03   8.917254835167e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  123.00   7.297882883200e+04   1.548432800000e+03   8.998863813452e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  124.00   7.397853881600e+04   1.548432800000e+03   9.079811990294e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  125.00   7.497824880000e+04   1.548432800000e+03   9.160109980977e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  126.00   7.597795878400e+04   1.548432800000e+03   9.239768147033e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  127.00   7.697766876800e+04   1.548432800000e+03   9.318796604266e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  128.00   7.797737875200e+04   1.548432800000e+03   9.397205230462e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  129.00   7.897708873600e+04   1.548432800000e+03   9.475003672797e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  130.00   7.997679872000e+04   1.548432800000e+03   9.552201354959e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  131.00   8.097650870400e+04   1.548432800000e+03   9.628807484001e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  132.00   8.197621868800e+04   1.548432800000e+03   9.704831056929e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  133.00   8.297592867200e+04   1.548432800000e+03   9.780280867042e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  134.00   8.397563865600e+04   1.548432800000e+03   9.855165510038e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  135.00   8.497534864000e+04   1.548432800000e+03   9.929493389890e+02   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  136.00   8.597505862400e+04   1.548432800000e+03   1.000327272450e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  137.00   8.697476860800e+04   1.548432800000e+03   1.007651155117e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  138.00   8.797447859200e+04   1.548432800000e+03   1.014921773182e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  139.00   8.897418857600e+04   1.548432800000e+03   1.022139895810e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  140.00   8.997389856000e+04   1.548432800000e+03   1.029306275624e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  141.00   9.097360854400e+04   1.548432800000e+03   1.036421649176e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  142.00   9.197331852800e+04   1.548432800000e+03   1.043486737402e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  143.00   9.297302851200e+04   1.548432800000e+03   1.050502246062e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  144.00   9.397273849600e+04   1.548432800000e+03   1.057468866159e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  145.00   9.497244848000e+04   1.548432800000e+03   1.064387274353e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  146.00   9.597215846400e+04   1.548432800000e+03   1.071258133349e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  147.00   9.697186844800e+04   1.548432800000e+03   1.078082092285e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  148.00   9.797157843200e+04   1.548432800000e+03   1.084859787091e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  149.00   9.897128841600e+04   1.548432800000e+03   1.091591840856e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  150.00   9.997099840000e+04   1.548432800000e+03   1.098278864160e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  151.00   1.009707083840e+05   1.548432800000e+03   1.104921455416e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  152.00   1.019704183680e+05   1.548432800000e+03   1.111520201185e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  153.00   1.029701283520e+05   1.548432800000e+03   1.118075676490e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  154.00   1.039698383360e+05   1.548432800000e+03   1.124588445115e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  155.00   1.049695483200e+05   1.548432800000e+03   1.131059059898e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  156.00   1.059692583040e+05   1.548432800000e+03   1.137488063011e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  157.00   1.069689682880e+05   1.548432800000e+03   1.143875986231e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  158.00   1.079686782720e+05   1.548432800000e+03   1.150223351209e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  159.00   1.089683882560e+05   1.548432800000e+03   1.156530669720e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  160.00   1.099680982400e+05   1.548432800000e+03   1.162798443914e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  161.00   1.109678082240e+05   1.548432800000e+03   1.169027166556e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  162.00   1.119675182080e+05   1.548432800000e+03   1.175217321256e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  163.00   1.129672281920e+05   1.548432800000e+03   1.181369382696e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  164.00   1.139669381760e+05   1.548432800000e+03   1.187483816849e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  165.00   1.149666481600e+05   1.548432800000e+03   1.193561081189e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  166.00   1.159663581440e+05   1.548432800000e+03   1.199601624899e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  167.00   1.169660681280e+05   1.548432800000e+03   1.205605889067e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  168.00   1.179657781120e+05   1.548432800000e+03   1.211574306882e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  169.00   1.189654880960e+05   1.548432800000e+03   1.217507303820e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  170.00   1.199651980800e+05   1.548432800000e+03   1.223405297826e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  171.00   1.209649080640e+05   1.548432800000e+03   1.229268699492e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  172.00   1.219646180480e+05   1.548432800000e+03   1.235097912226e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  173.00   1.229643280320e+05   1.548432800000e+03   1.240893332423e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  174.00   1.239640380160e+05   1.548432800000e+03   1.246655349622e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  175.00   1.249637480000e+05   1.548432800000e+03   1.252384346665e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  176.00   1.259634579840e+05   1.548432800000e+03   1.258080699850e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  177.00   1.269631679680e+05   1.548432800000e+03   1.263744779080e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  178.00   1.279628779520e+05   1.548432800000e+03   1.269376948004e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  179.00   1.289625879360e+05   1.548432800000e+03   1.274977564161e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  180.00   1.299622979200e+05   1.548432800000e+03   1.280546979113e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  181.00   1.309620079040e+05   1.548432800000e+03   1.286085538581e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  182.00   1.319617178880e+05   1.548432800000e+03   1.291593582570e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  183.00   1.329614278720e+05   1.548432800000e+03   1.297071445496e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  184.00   1.339611378560e+05   1.548432800000e+03   1.302519456308e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  185.00   1.349608478400e+05   1.548432800000e+03   1.307937938607e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  186.00   1.359605578240e+05   1.548432800000e+03   1.313327210757e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  187.00   1.369602678080e+05   1.548432800000e+03   1.318687586007e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  188.00   1.379599777920e+05   1.548432800000e+03   1.324019372588e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  189.00   1.389596877760e+05   1.548432800000e+03   1.329322873830e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  190.00   1.399593977600e+05   1.548432800000e+03   1.334598388257e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  191.00   1.409591077440e+05   1.548432800000e+03   1.339846209695e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  192.00   1.419588177280e+05   1.548432800000e+03   1.345066627366e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  193.00   1.429585277120e+05   1.548432800000e+03   1.350259925984e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  194.00   1.439582376960e+05   1.548432800000e+03   1.355426385850e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  195.00   1.449579476800e+05   1.548432800000e+03   1.360566282940e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  196.00   1.459576576640e+05   1.548432800000e+03   1.365679888996e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  197.00   1.469573676480e+05   1.548432800000e+03   1.370767471612e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  198.00   1.479570776320e+05   1.548432800000e+03   1.375829294316e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  199.00   1.489567876160e+05   1.548432800000e+03   1.380865616653e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  200.00   1.499564976000e+05   1.548432800000e+03   1.385876694267e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  201.00   1.509562075840e+05   1.548432800000e+03   1.390862778976e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  202.00   1.519559175680e+05   1.548432800000e+03   1.395824118847e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  203.00   1.529556275520e+05   1.548432800000e+03   1.400760958274e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  204.00   1.539553375360e+05   1.548432800000e+03   1.405673538048e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  205.00   1.549550475200e+05   1.548432800000e+03   1.410562095427e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  206.00   1.559547575040e+05   1.548432800000e+03   1.415426864205e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  207.00   1.569544674880e+05   1.548432800000e+03   1.420268074782e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  208.00   1.579541774720e+05   1.548432800000e+03   1.425085954223e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  209.00   1.589538874560e+05   1.548432800000e+03   1.429880726328e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  210.00   1.599535974400e+05   1.548432800000e+03   1.434652611693e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  211.00   1.609533074240e+05   1.548432800000e+03   1.439401827769e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  212.00   1.619530174080e+05   1.548432800000e+03   1.444128588923e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  213.00   1.629527273920e+05   1.548432800000e+03   1.448833106495e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  214.00   1.639524373760e+05   1.548432800000e+03   1.453515588855e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  215.00   1.649521473600e+05   1.548432800000e+03   1.458176241461e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  216.00   1.659518573440e+05   1.548432800000e+03   1.462815266909e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  217.00   1.669515673280e+05   1.548432800000e+03   1.467432864988e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  218.00   1.679512773120e+05   1.548432800000e+03   1.472029232730e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
  219.00   1.689509872960e+05   1.548432800000e+03   1.476604564465e+03   9.997099840000e+02   4.145381323200e-01   3.740434629822e-03   9.020520797460e+00   -1.000000
