%   T[K]              h[J/kg]           rho[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]        Q[-]
   77.00   5.909804058234e+04   9.041346466678e+02   9.450713028016e+02   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   78.00   6.128685690021e+04   9.041346466678e+02   9.733140939998e+02   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   79.00   6.347567321807e+04   9.041346466678e+02   1.001197104418e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   80.00   6.566448953593e+04   9.041346466678e+02   1.028729385146e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   81.00   6.785330585380e+04   9.041346466678e+02   1.055919649965e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   82.00   7.004212217166e+04   9.041346466678e+02   1.082776291902e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   83.00   7.223093848953e+04   9.041346466678e+02   1.109307398785e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   84.00   7.441975480739e+04   9.041346466678e+02   1.135520767861e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   85.00   7.660857112526e+04   9.041346466678e+02   1.161423919552e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   86.00   7.879738744312e+04   9.041346466678e+02   1.187024110404e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   87.00   8.098620376099e+04   9.041346466678e+02   1.212328345292e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   88.00   8.317502007885e+04   9.041346466678e+02   1.237343388925e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   89.00   8.536383639672e+04   9.041346466678e+02   1.262075776698e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   90.00   8.755265271458e+04   9.041346466678e+02   1.286531824942e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   91.00   8.974146903244e+04   9.041346466678e+02   1.310717640609e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   92.00   9.193028535031e+04   9.041346466678e+02   1.334639130422e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   93.00   9.411910166817e+04   9.041346466678e+02   1.358302009534e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   94.00   9.630791798604e+04   9.041346466678e+02   1.381711809725e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   95.00   9.849673430390e+04   9.041346466678e+02   1.404873887163e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   96.00   1.006855506218e+05   9.041346466678e+02   1.427793429758e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   97.00   1.028743669396e+05   9.041346466678e+02   1.450475464140e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   98.00   1.050631832575e+05   9.041346466678e+02   1.472924862272e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
   99.00   1.072519995754e+05   9.041346466678e+02   1.495146347733e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  100.00   1.094408158932e+05   9.041346466678e+02   1.517144501681e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  101.00   1.116296322111e+05   9.041346466678e+02   1.538923768525e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  102.00   1.138184485290e+05   9.041346466678e+02   1.560488461312e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  103.00   1.160072648468e+05   9.041346466678e+02   1.581842766852e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  104.00   1.181960811647e+05   9.041346466678e+02   1.602990750600e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  105.00   1.203848974825e+05   9.041346466678e+02   1.623936361297e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  106.00   1.225737138004e+05   9.041346466678e+02   1.644683435400e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  107.00   1.247625301183e+05   9.041346466678e+02   1.665235701295e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  108.00   1.269513464361e+05   9.041346466678e+02   1.685596783322e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  109.00   1.291401627540e+05   9.041346466678e+02   1.705770205607e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  110.00   1.313289790719e+05   9.041346466678e+02   1.725759395724e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  111.00   1.335177953897e+05   9.041346466678e+02   1.745567688193e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  112.00   1.357066117076e+05   9.041346466678e+02   1.765198327816e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  113.00   1.378954280255e+05   9.041346466678e+02   1.784654472863e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  114.00   1.400842443433e+05   9.041346466678e+02   1.803939198131e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  115.00   1.422730606612e+05   9.041346466678e+02   1.823055497850e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  116.00   1.444618769791e+05   9.041346466678e+02   1.842006288481e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  117.00   1.466506932969e+05   9.041346466678e+02   1.860794411381e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  118.00   1.488395096148e+05   9.041346466678e+02   1.879422635363e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  119.00   1.510283259326e+05   9.041346466678e+02   1.897893659142e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  120.00   1.532171422505e+05   9.041346466678e+02   1.916210113685e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  121.00   1.554059585684e+05   9.041346466678e+02   1.934374564456e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  122.00   1.575947748862e+05   9.041346466678e+02   1.952389513574e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  123.00   1.597835912041e+05   9.041346466678e+02   1.970257401883e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  124.00   1.619724075220e+05   9.041346466678e+02   1.987980610935e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  125.00   1.641612238398e+05   9.041346466678e+02   2.005561464893e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  126.00   1.663500401577e+05   9.041346466678e+02   2.023002232366e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  127.00   1.685388564756e+05   9.041346466678e+02   2.040305128160e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  128.00   1.707276727934e+05   9.041346466678e+02   2.057472314967e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  129.00   1.729164891113e+05   9.041346466678e+02   2.074505904989e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  130.00   1.751053054292e+05   9.041346466678e+02   2.091407961498e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  131.00   1.772941217470e+05   9.041346466678e+02   2.108180500332e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  132.00   1.794829380649e+05   9.041346466678e+02   2.124825491342e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  133.00   1.816717543828e+05   9.041346466678e+02   2.141344859779e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  134.00   1.838605707006e+05   9.041346466678e+02   2.157740487628e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  135.00   1.860493870185e+05   9.041346466678e+02   2.174014214898e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  136.00   1.882382033363e+05   9.041346466678e+02   2.190167840860e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  137.00   1.904270196542e+05   9.041346466678e+02   2.206203125240e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  138.00   1.926158359721e+05   9.041346466678e+02   2.222121789370e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  139.00   1.948046522899e+05   9.041346466678e+02   2.237925517297e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  140.00   1.969934686078e+05   9.041346466678e+02   2.253615956852e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  141.00   1.991822849257e+05   9.041346466678e+02   2.269194720680e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  142.00   2.013711012435e+05   9.041346466678e+02   2.284663387237e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  143.00   2.035599175614e+05   9.041346466678e+02   2.300023501749e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  144.00   2.057487338793e+05   9.041346466678e+02   2.315276577134e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  145.00   2.079375501971e+05   9.041346466678e+02   2.330424094905e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  146.00   2.101263665150e+05   9.041346466678e+02   2.345467506024e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  147.00   2.123151828329e+05   9.041346466678e+02   2.360408231744e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  148.00   2.145039991507e+05   9.041346466678e+02   2.375247664407e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  149.00   2.166928154686e+05   9.041346466678e+02   2.389987168231e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  150.00   2.188816317864e+05   9.041346466678e+02   2.404628080056e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  151.00   2.210704481043e+05   9.041346466678e+02   2.419171710075e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  152.00   2.232592644222e+05   9.041346466678e+02   2.433619342537e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  153.00   2.254480807400e+05   9.041346466678e+02   2.447972236424e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  154.00   2.276368970579e+05   9.041346466678e+02   2.462231626117e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  155.00   2.298257133758e+05   9.041346466678e+02   2.476398722026e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  156.00   2.320145296936e+05   9.041346466678e+02   2.490474711208e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  157.00   2.342033460115e+05   9.041346466678e+02   2.504460757968e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  158.00   2.363921623294e+05   9.041346466678e+02   2.518358004430e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  159.00   2.385809786472e+05   9.041346466678e+02   2.532167571104e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  160.00   2.407697949651e+05   9.041346466678e+02   2.545890557423e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  161.00   2.429586112830e+05   9.041346466678e+02   2.559528042270e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  162.00   2.451474276008e+05   9.041346466678e+02   2.573081084486e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  163.00   2.473362439187e+05   9.041346466678e+02   2.586550723365e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  164.00   2.495250602366e+05   9.041346466678e+02   2.599937979132e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  165.00   2.517138765544e+05   9.041346466678e+02   2.613243853404e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  166.00   2.539026928723e+05   9.041346466678e+02   2.626469329645e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  167.00   2.560915091901e+05   9.041346466678e+02   2.639615373596e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  168.00   2.582803255080e+05   9.041346466678e+02   2.652682933703e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  169.00   2.604691418259e+05   9.041346466678e+02   2.665672941524e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  170.00   2.626579581437e+05   9.041346466678e+02   2.678586312131e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  171.00   2.648467744616e+05   9.041346466678e+02   2.691423944494e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  172.00   2.670355907795e+05   9.041346466678e+02   2.704186721858e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  173.00   2.692244070973e+05   9.041346466678e+02   2.716875512106e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  174.00   2.714132234152e+05   9.041346466678e+02   2.729491168117e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  175.00   2.736020397331e+05   9.041346466678e+02   2.742034528105e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  176.00   2.757908560509e+05   9.041346466678e+02   2.754506415956e+03   2.188816317864e+03   2.203504816352e-01   1.257463196896e-02   1.249080984101e+02   -1.000000
  177.00   2.779800767915e+05   9.031559062565e+02   2.766909932900e+03   2.189625163363e+03   2.202913298341e-01   1.200737749095e-02   1.193494810711e+02   -1.000000
  178.00   2.801701029256e+05   9.021758906513e+02   2.779248108303e+03   2.190427104819e+03   2.202278025788e-01   1.145962516229e-02   1.139795851051e+02   -1.000000
  179.00   2.823609279156e+05   9.011947041979e+02   2.791521637658e+03   2.191222875030e+03   2.201600232645e-01   1.093361026535e-02   1.088207412265e+02   -1.000000
  180.00   2.845525460053e+05   9.002124469814e+02   2.803731209189e+03   2.192013304381e+03   2.200881120489e-01   1.043070820309e-02   1.038868067087e+02   -1.000000
  181.00   2.867449523124e+05   8.992292150200e+02   2.815877504519e+03   2.192799309810e+03   2.200121859596e-01   9.951613933721e-03   9.918492500848e+01   -1.000000
  182.00   2.889381429096e+05   8.982451004464e+02   2.827961199270e+03   2.193581884717e+03   2.199323589950e-01   9.496494364878e-03   9.471702164389e+01   -1.000000
  183.00   2.911321148969e+05   8.972601916779e+02   2.839982963583e+03   2.194362089754e+03   2.198487422199e-01   9.065115327928e-03   9.048105171762e+01   -1.000000
  184.00   2.933268664639e+05   8.962745735759e+02   2.851943462586e+03   2.195141044407e+03   2.197614438566e-01   8.656945639677e-03   8.647202329655e+01   -1.000000
  185.00   2.955223969458e+05   8.952883275957e+02   2.863843356797e+03   2.195919919303e+03   2.196705693710e-01   8.271241134320e-03   8.268282463247e+01   -1.000000
  186.00   2.977187068700e+05   8.943015319268e+02   2.875683302480e+03   2.196699929174e+03   2.195762215535e-01   7.907111588315e-03   7.910488368517e+01   -1.000000
  187.00   2.999157979978e+05   8.933142616256e+02   2.887463951959e+03   2.197482326414e+03   2.194785005976e-01   7.563573303479e-03   7.572868692686e+01   -1.000000
  188.00   3.021136733586e+05   8.923265887394e+02   2.899185953883e+03   2.198268395201e+03   2.193775041731e-01   7.239589848481e-03   7.254418185729e+01   -1.000000
  189.00   3.043123372793e+05   8.913385824238e+02   2.910849953462e+03   2.199059446100e+03   2.192733274966e-01   6.934103149604e-03   6.954108466113e+01   -1.000000
  190.00   3.065117954079e+05   8.903503090528e+02   2.922456592663e+03   2.199856811142e+03   2.191660633987e-01   6.646056806020e-03   6.670911137077e+01   -1.000000
  191.00   3.087120547331e+05   8.893618323229e+02   2.934006510381e+03   2.200661839308e+03   2.190558023880e-01   6.374413205416e-03   6.403814797975e+01   -1.000000
  192.00   3.109131235990e+05   8.883732133514e+02   2.945500342579e+03   2.201475892408e+03   2.189426327123e-01   6.118165745767e-03   6.151837231611e+01   -1.000000
  193.00   3.131150117158e+05   8.873845107688e+02   2.956938722407e+03   2.202300341301e+03   2.188266404172e-01   5.876347231835e-03   5.914033816724e+01   -1.000000
  194.00   3.153177301677e+05   8.863957808065e+02   2.968322280298e+03   2.203136562446e+03   2.187079094023e-01   5.648035312381e-03   5.689503016466e+01   -1.000000
  195.00   3.175212914163e+05   8.854070773798e+02   2.979651644043e+03   2.203985934744e+03   2.185865214746e-01   5.432355653345e-03   5.477389626647e+01   -1.000000
  196.00   3.197257093020e+05   8.844184521656e+02   2.990927438855e+03   2.204849836656e+03   2.184625564008e-01   5.228483401162e-03   5.276886329145e+01   -1.000000
  197.00   3.219309990421e+05   8.834299546771e+02   3.002150287405e+03   2.205729643566e+03   2.183360919561e-01   5.035643374122e-03   5.087233981895e+01   -1.000000
  198.00   3.241371772266e+05   8.824416323336e+02   3.013320809858e+03   2.206626725377e+03   2.182072039723e-01   4.853109325781e-03   4.907720984684e+01   -1.000000
  199.00   3.263442618114e+05   8.814535305272e+02   3.024439623888e+03   2.207542444318e+03   2.180759663840e-01   4.680202548260e-03   4.737681985137e+01   -1.000000
  200.00   3.285522721101e+05   8.804656926861e+02   3.035507344683e+03   2.208478152942e+03   2.179424512721e-01   4.516290022555e-03   4.576496129573e+01   -1.000000
  201.00   3.307612287827e+05   8.794781603341e+02   3.046524584946e+03   2.209435192313e+03   2.178067289069e-01   4.360782274914e-03   4.423585016203e+01   -1.000000
  202.00   3.329711538240e+05   8.784909731476e+02   3.057491954878e+03   2.210414890344e+03   2.176688677893e-01   4.213131059477e-03   4.278410469729e+01   -1.000000
  203.00   3.351820705493e+05   8.775041690099e+02   3.068410062163e+03   2.211418560303e+03   2.175289346904e-01   4.072826958028e-03   4.140472227616e+01   -1.000000
  204.00   3.373940035792e+05   8.765177840623e+02   3.079279511941e+03   2.212447499444e+03   2.173869946898e-01   3.939396963586e-03   4.009305604430e+01   -1.000000
  205.00   3.396069788228e+05   8.755318527530e+02   3.090100906776e+03   2.213502987784e+03   2.172431112132e-01   3.812402096524e-03   3.884479182866e+01   -1.000000
  206.00   3.418210234602e+05   8.745464078837e+02   3.100874846617e+03   2.214586286989e+03   2.170973460682e-01   3.691435087707e-03   3.765592566008e+01   -1.000000
  207.00   3.440361659234e+05   8.735614806541e+02   3.111601928763e+03   2.215698639374e+03   2.169497594792e-01   3.576118152198e-03   3.652274214586e+01   -1.000000
  208.00   3.462524358766e+05   8.725771007039e+02   3.122282747815e+03   2.216841267006e+03   2.168004101213e-01   3.466100868865e-03   3.544179384811e+01   -1.000000
  209.00   3.484698641955e+05   8.715932961532e+02   3.132917895627e+03   2.218015370907e+03   2.166493551534e-01   3.361058174874e-03   3.440988176080e+01   -1.000000
  210.00   3.506884829462e+05   8.706100936410e+02   3.143507961263e+03   2.219222130334e+03   2.164966502499e-01   3.260688479425e-03   3.342403693227e+01   -1.000000
  211.00   3.529083253624e+05   8.696275183619e+02   3.154053530936e+03   2.220462702155e+03   2.163423496320e-01   3.164711897599e-03   3.248150324538e+01   -1.000000
  212.00   3.551294258236e+05   8.686455941013e+02   3.164555187963e+03   2.221738220286e+03   2.161865060978e-01   3.072868602768e-03   3.157972134302e+01   -1.000000
  213.00   3.573518198314e+05   8.676643432689e+02   3.175013512706e+03   2.223049795213e+03   2.160291710517e-01   2.984917294099e-03   3.071631366759e+01   -1.000000
  214.00   3.595755439858e+05   8.666837869306e+02   3.185429082515e+03   2.224398513563e+03   2.158703945335e-01   2.900633774653e-03   2.988907057252e+01   -1.000000
  215.00   3.618006359614e+05   8.657039448399e+02   3.195802471679e+03   2.225785437754e+03   2.157102252457e-01   2.819809634693e-03   2.909593745493e+01   -1.000000
  216.00   3.640271344831e+05   8.647248354666e+02   3.206134251363e+03   2.227211605683e+03   2.155487105814e-01   2.742251034385e-03   2.833500285390e+01   -1.000000
  217.00   3.662550793012e+05   8.637464760255e+02   3.216424989552e+03   2.228678030483e+03   2.153858966507e-01   2.667777579884e-03   2.760448745696e+01   -1.000000
  218.00   3.684845111666e+05   8.627688825036e+02   3.226675251002e+03   2.230185700311e+03   2.152218283067e-01   2.596221286775e-03   2.690273395669e+01   -1.000000
  219.00   3.707154718059e+05   8.617920696856e+02   3.236885597177e+03   2.231735578199e+03   2.150565491709e-01   2.527425624797e-03   2.622819769898e+01   -1.000000
